Bucket 0 [0.]	0:110
Bucket 574 [0.55957->0.560547]	416:27762
Bucket 575 [0.560547->0.561523]	866:51252
Bucket 576 [0.561523->0.5625]	376:48646
Bucket 577 [0.5625->0.563477]	873:59384
Bucket 578 [0.563477->0.564453]	848:15981
Bucket 579 [0.564453->0.56543]	747:17790
Bucket 580 [0.56543->0.566406]	848:16004
Bucket 581 [0.566406->0.567383]	889:34778
Bucket 582 [0.567383->0.568359]	397:68036
Bucket 583 [0.568359->0.569336]	500:6855
Bucket 584 [0.569336->0.570312]	889:34850
Bucket 585 [0.570312->0.571289]	954:68738
Bucket 586 [0.571289->0.572266]	500:6853
Bucket 587 [0.572266->0.573242]	869:40291
Bucket 588 [0.573242->0.574219]	889:34878
Bucket 589 [0.574219->0.575195]	869:40283
Bucket 590 [0.575195->0.576172]	888:4666
Bucket 591 [0.576172->0.577148]	498:48354
Bucket 592 [0.577148->0.578125]	440:35933
Bucket 593 [0.578125->0.579102]	1003:27276
Bucket 594 [0.579102->0.580078]	498:48352
Bucket 595 [0.580078->0.581055]	396:38096
Bucket 596 [0.581055->0.582031]	380:66809
Bucket 597 [0.582031->0.583008]	744:28952
Bucket 598 [0.583008->0.583984]	410:51145
Bucket 599 [0.583984->0.584961]	1770:23143
Bucket 600 [0.584961->0.585938]	861:2100
Bucket 601 [0.585938->0.586914]	1488:33700
Bucket 602 [0.586914->0.587891]	862:32178
Bucket 603 [0.587891->0.588867]	862:32157
Bucket 604 [0.588867->0.589844]	606:41012
Bucket 605 [0.589844->0.59082]	606:41004
Bucket 606 [0.59082->0.591797]	606:40994
Bucket 607 [0.591797->0.592773]	288:56917
Bucket 608 [0.592773->0.59375]	1051:58491
Bucket 609 [0.59375->0.594727]	606:40996
Bucket 610 [0.594727->0.595703]	606:40995
Bucket 611 [0.595703->0.59668]	599:33780
Bucket 612 [0.59668->0.597656]	755:55536
Bucket 613 [0.597656->0.598633]	606:41079
Bucket 614 [0.598633->0.599609]	288:56915
Bucket 615 [0.599609->0.600586]	397:68021
Bucket 616 [0.600586->0.601562]	579:42282
Bucket 617 [0.601562->0.602539]	536:71343
Bucket 618 [0.602539->0.603516]	1968:8003
Bucket 619 [0.603516->0.604492]	873:59390
Bucket 620 [0.604492->0.605469]	1770:23072
Bucket 621 [0.605469->0.606445]	405:3022
Bucket 622 [0.606445->0.607422]	1998:16562
Bucket 623 [0.607422->0.608398]	987:50987
Bucket 624 [0.608398->0.609375]	613:48327
Bucket 625 [0.609375->0.610352]	1731:46702
Bucket 626 [0.610352->0.611328]	799:61317
Bucket 627 [0.611328->0.612305]	2183:29660
Bucket 628 [0.612305->0.613281]	848:15991
Bucket 629 [0.613281->0.614258]	412:9511
Bucket 630 [0.614258->0.615234]	607:71061
Bucket 631 [0.615234->0.616211]	1731:46684
Bucket 632 [0.616211->0.617188]	885:15600
Bucket 633 [0.617188->0.618164]	2353:2680
Bucket 634 [0.618164->0.619141]	490:11556
Bucket 635 [0.619141->0.620117]	329:64107
Bucket 636 [0.620117->0.621094]	825:33885
Bucket 637 [0.621094->0.62207]	861:2108
Bucket 638 [0.62207->0.623047]	468:62664
Bucket 639 [0.623047->0.624023]	1968:7896
Bucket 640 [0.624023->0.625]	861:2097
Bucket 641 [0.625->0.625977]	880:67617
Bucket 642 [0.625977->0.626953]	2504:10349
Bucket 643 [0.626953->0.62793]	885:15604
Bucket 644 [0.62793->0.628906]	325:46014
Bucket 645 [0.628906->0.629883]	861:2123
Bucket 646 [0.629883->0.630859]	1996:56009
Bucket 647 [0.630859->0.631836]	1989:43948
Bucket 648 [0.631836->0.632812]	1841:67285
Bucket 649 [0.632812->0.633789]	1744:38735
Bucket 650 [0.633789->0.634766]	1743:8416
Bucket 651 [0.634766->0.635742]	862:32163
Bucket 652 [0.635742->0.636719]	882:26536
Bucket 653 [0.636719->0.637695]	298:51124
Bucket 654 [0.637695->0.638672]	825:33696
Bucket 655 [0.638672->0.639648]	298:51138
Bucket 656 [0.639648->0.640625]	2475:24535
Bucket 657 [0.640625->0.641602]	825:33616
Bucket 658 [0.641602->0.642578]	902:21222
Bucket 659 [0.642578->0.643555]	869:40296
Bucket 660 [0.643555->0.644531]	308:45420
Bucket 661 [0.644531->0.645508]	930:54406
Bucket 662 [0.645508->0.646484]	397:68018
Bucket 663 [0.646484->0.647461]	532:53038
Bucket 664 [0.647461->0.648438]	2324:19191
Bucket 665 [0.648438->0.649414]	542:48406
Bucket 666 [0.649414->0.650391]	861:2112
Bucket 667 [0.650391->0.651367]	872:29326
Bucket 668 [0.651367->0.652344]	902:21227
Bucket 669 [0.652344->0.65332]	930:54437
Bucket 670 [0.65332->0.654297]	930:54411
Bucket 671 [0.654297->0.655273]	841:7994
Bucket 672 [0.655273->0.65625]	747:17797
Bucket 673 [0.65625->0.657227]	873:59383
Bucket 674 [0.657227->0.658203]	1003:27284
Bucket 675 [0.658203->0.65918]	318:39770
Bucket 676 [0.65918->0.660156]	599:33887
Bucket 677 [0.660156->0.661133]	952:8582
Bucket 678 [0.661133->0.662109]	916:37771
Bucket 679 [0.662109->0.663086]	760:3236
Bucket 680 [0.663086->0.664062]	843:68854
Bucket 681 [0.664062->0.665039]	805:39178
Bucket 682 [0.665039->0.666016]	882:26547
Bucket 683 [0.666016->0.666992]	811:17060
Bucket 684 [0.666992->0.667969]	805:39157
Bucket 685 [0.667969->0.668945]	797:1416
Bucket 686 [0.668945->0.669922]	2324:19315
Bucket 687 [0.669922->0.670898]	485:64622
Bucket 688 [0.670898->0.671875]	485:64627
Bucket 689 [0.671875->0.672852]	1133:3721
Bucket 690 [0.672852->0.673828]	1133:3720
Bucket 691 [0.673828->0.674805]	1727:25987
Bucket 692 [0.674805->0.675781]	2322:58271
Bucket 693 [0.675781->0.676758]	1841:67162
Bucket 694 [0.676758->0.677734]	485:64623
Bucket 695 [0.677734->0.678711]	1827:44148
Bucket 696 [0.678711->0.679688]	797:1368
Bucket 697 [0.679688->0.680664]	484:34686
Bucket 698 [0.680664->0.681641]	484:34688
Bucket 699 [0.681641->0.682617]	1827:44008
Bucket 700 [0.682617->0.683594]	2322:58467
Bucket 701 [0.683594->0.68457]	842:38043
Bucket 702 [0.68457->0.685547]	878:7427
Bucket 703 [0.685547->0.686523]	484:34704
Bucket 704 [0.686523->0.6875]	2711:46042
Bucket 705 [0.6875->0.688477]	450:30931
Bucket 706 [0.688477->0.689453]	805:39179
Bucket 707 [0.689453->0.69043]	1108:58086
Bucket 708 [0.69043->0.691406]	1448:32817
Bucket 709 [0.691406->0.692383]	848:15986
Bucket 710 [0.692383->0.693359]	748:47817
Bucket 711 [0.693359->0.694336]	1743:8514
Bucket 712 [0.694336->0.695312]	1744:38823
Bucket 713 [0.695312->0.696289]	1743:8504
Bucket 714 [0.696289->0.697266]	1272:58753
Bucket 715 [0.697266->0.698242]	1743:8437
Bucket 716 [0.698242->0.699219]	836:60918
Bucket 717 [0.699219->0.700195]	1107:27958
Bucket 718 [0.700195->0.701172]	744:28955
Bucket 719 [0.701172->0.702148]	1487:3492
Bucket 720 [0.702148->0.703125]	801:20181
Bucket 721 [0.703125->0.704102]	508:43655
Bucket 722 [0.704102->0.705078]	511:32120
Bucket 723 [0.705078->0.706055]	765:52159
Bucket 724 [0.706055->0.707031]	613:48323
Bucket 725 [0.707031->0.708008]	964:66370
Bucket 726 [0.708008->0.708984]	986:20904
Bucket 727 [0.708984->0.709961]	450:30935
Bucket 728 [0.709961->0.710938]	1342:54678
Bucket 729 [0.710938->0.711914]	464:44359
Bucket 730 [0.711914->0.712891]	1831:65127
Bucket 731 [0.712891->0.713867]	964:66322
Bucket 732 [0.713867->0.714844]	862:32166
Bucket 733 [0.714844->0.71582]	1479:63639
Bucket 734 [0.71582->0.716797]	1272:58763
Bucket 735 [0.716797->0.717773]	747:17801
Bucket 736 [0.717773->0.71875]	836:60772
Bucket 737 [0.71875->0.719727]	1448:32842
Bucket 738 [0.719727->0.720703]	886:45666
Bucket 739 [0.720703->0.72168]	959:17032
Bucket 740 [0.72168->0.722656]	1272:58671
Bucket 741 [0.722656->0.723633]	1272:58689
Bucket 742 [0.723633->0.724609]	1448:32831
Bucket 743 [0.724609->0.725586]	1879:15415
Bucket 744 [0.725586->0.726562]	1060:25981
Bucket 745 [0.726562->0.727539]	1192:66552
Bucket 746 [0.727539->0.728516]	1054:47306
Bucket 747 [0.728516->0.729492]	848:15995
Bucket 748 [0.729492->0.730469]	498:48312
Bucket 749 [0.730469->0.731445]	500:6817
Bucket 750 [0.731445->0.732422]	748:47820
Bucket 751 [0.732422->0.733398]	1479:63652
Bucket 752 [0.733398->0.734375]	797:1332
Bucket 753 [0.734375->0.735352]	1201:35232
Bucket 754 [0.735352->0.736328]	797:1347
Bucket 755 [0.736328->0.737305]	1507:4231
Bucket 756 [0.737305->0.738281]	1097:29606
Bucket 757 [0.738281->0.739258]	959:17038
Bucket 758 [0.739258->0.740234]	1152:71892
Bucket 759 [0.740234->0.741211]	599:33893
Bucket 760 [0.741211->0.742188]	1054:47312
Bucket 761 [0.742188->0.743164]	959:17033
Bucket 762 [0.743164->0.744141]	1053:17200
Bucket 763 [0.744141->0.745117]	1009:5813
Bucket 764 [0.745117->0.746094]	1095:70277
Bucket 765 [0.746094->0.74707]	843:68707
Bucket 766 [0.74707->0.748047]	1053:17195
Bucket 767 [0.748047->0.749023]	1725:66000
Bucket 768 [0.749023->0.75]	1094:40153
Bucket 769 [0.75->0.750977]	1271:28491
Bucket 770 [0.750977->0.751953]	1268:38814
Bucket 771 [0.751953->0.75293]	1190:6371
Bucket 772 [0.75293->0.753906]	1371:23281
Bucket 773 [0.753906->0.754883]	843:68733
Bucket 774 [0.754883->0.755859]	1372:53488
Bucket 775 [0.755859->0.756836]	1761:51628
Bucket 776 [0.756836->0.757812]	1727:26089
Bucket 777 [0.757812->0.758789]	1272:58703
Bucket 778 [0.758789->0.759766]	1268:38899
Bucket 779 [0.759766->0.760742]	1271:28576
Bucket 780 [0.760742->0.761719]	484:34711
Bucket 781 [0.761719->0.762695]	1232:62202
Bucket 782 [0.762695->0.763672]	1114:36920
Bucket 783 [0.763672->0.764648]	1237:11278
Bucket 784 [0.764648->0.765625]	1382:53282
Bucket 785 [0.765625->0.766602]	1217:13293
Bucket 786 [0.766602->0.767578]	845:27704
Bucket 787 [0.767578->0.768555]	602:22496
Bucket 788 [0.768555->0.769531]	1190:6252
Bucket 789 [0.769531->0.770508]	599:33879
Bucket 790 [0.770508->0.771484]	1268:38939
Bucket 791 [0.771484->0.772461]	1269:69115
Bucket 792 [0.772461->0.773438]	1190:6190
Bucket 793 [0.773438->0.774414]	1282:58059
Bucket 794 [0.774414->0.775391]	755:55544
Bucket 795 [0.775391->0.776367]	1288:37459
Bucket 796 [0.776367->0.777344]	1190:6197
Bucket 797 [0.777344->0.77832]	613:48316
Bucket 798 [0.77832->0.779297]	1190:6191
Bucket 799 [0.779297->0.780273]	508:43648
Bucket 800 [0.780273->0.78125]	511:32113
Bucket 801 [0.78125->0.782227]	1192:66696
Bucket 802 [0.782227->0.783203]	1097:29561
Bucket 803 [0.783203->0.78418]	1098:59731
Bucket 804 [0.78418->0.785156]	1194:25995
Bucket 805 [0.785156->0.786133]	943:41661
Bucket 806 [0.786133->0.787109]	1192:66621
Bucket 807 [0.787109->0.788086]	1192:66624
Bucket 808 [0.788086->0.789062]	1054:47361
Bucket 809 [0.789062->0.790039]	1009:5867
Bucket 810 [0.790039->0.791016]	599:33890
Bucket 811 [0.791016->0.791992]	1192:66633
Bucket 812 [0.791992->0.792969]	1054:47365
Bucket 813 [0.792969->0.793945]	1190:6250
Bucket 814 [0.793945->0.794922]	1009:5871
Bucket 815 [0.794922->0.795898]	825:33121
Bucket 816 [0.795898->0.796875]	959:17087
Bucket 817 [0.796875->0.797852]	1192:66590
Bucket 818 [0.797852->0.798828]	531:22961
Bucket 819 [0.798828->0.799805]	943:41623
Bucket 820 [0.799805->0.800781]	885:15608
Bucket 821 [0.800781->0.801758]	531:23090
Bucket 822 [0.801758->0.802734]	439:5968
Bucket 823 [0.802734->0.803711]	439:5967
Bucket 824 [0.803711->0.804688]	1053:17249
Bucket 825 [0.804688->0.805664]	1094:40207
Bucket 826 [0.805664->0.806641]	959:17179
Bucket 827 [0.806641->0.807617]	959:17182
Bucket 828 [0.807617->0.808594]	599:33876
Bucket 829 [0.808594->0.80957]	1061:56154
Bucket 830 [0.80957->0.810547]	1190:6222
Bucket 831 [0.810547->0.811523]	1098:59686
Bucket 832 [0.811523->0.8125]	1060:26128
Bucket 833 [0.8125->0.813477]	1060:26131
Bucket 834 [0.813477->0.814453]	1061:56245
Bucket 835 [0.814453->0.81543]	744:28958
Bucket 836 [0.81543->0.816406]	1094:40299
Bucket 837 [0.816406->0.817383]	1195:56177
Bucket 838 [0.817383->0.818359]	1217:13297
Bucket 839 [0.818359->0.819336]	1190:6341
Bucket 840 [0.819336->0.820312]	889:34733
Bucket 841 [0.820312->0.821289]	596:45281
Bucket 842 [0.821289->0.822266]	531:22969
Bucket 843 [0.822266->0.823242]	1195:56106
Bucket 844 [0.823242->0.824219]	1205:55028
Bucket 845 [0.824219->0.825195]	1195:56153
Bucket 846 [0.825195->0.826172]	1195:56154
Bucket 847 [0.826172->0.827148]	1195:56159
Bucket 848 [0.827148->0.828125]	1205:54956
Bucket 849 [0.828125->0.829102]	1195:56157
Bucket 850 [0.829102->0.830078]	1101:49091
Bucket 851 [0.830078->0.831055]	1195:56068
Bucket 852 [0.831055->0.832031]	959:17042
Bucket 853 [0.832031->0.833008]	1195:56170
Bucket 854 [0.833008->0.833984]	1097:29545
Bucket 855 [0.833984->0.834961]	1009:5822
Bucket 856 [0.834961->0.835938]	589:38122
Bucket 857 [0.835938->0.836914]	1009:5805
Bucket 858 [0.836914->0.837891]	1053:17204
Bucket 859 [0.837891->0.838867]	1095:70286
Bucket 860 [0.838867->0.839844]	579:42384
Bucket 861 [0.839844->0.84082]	1201:35229
Bucket 862 [0.84082->0.841797]	1195:56096
Bucket 863 [0.841797->0.842773]	589:38001
Bucket 864 [0.842773->0.84375]	1095:70269
Bucket 865 [0.84375->0.844727]	1198:45762
Bucket 866 [0.844727->0.845703]	1115:67158
Bucket 867 [0.845703->0.84668]	929:24294
Bucket 868 [0.84668->0.847656]	1053:17187
Bucket 869 [0.847656->0.848633]	755:55540
Bucket 870 [0.848633->0.849609]	764:22131
Bucket 871 [0.849609->0.850586]	915:7607
Bucket 872 [0.850586->0.851562]	751:36692
Bucket 873 [0.851562->0.852539]	657:50889
Bucket 874 [0.852539->0.853516]	623:44208
Bucket 875 [0.853516->0.854492]	642:6161
Bucket 876 [0.854492->0.855469]	920:56916
Bucket 877 [0.855469->0.856445]	1201:35194
Bucket 878 [0.856445->0.857422]	647:54822
Bucket 879 [0.857422->0.858398]	676:13176
Bucket 880 [0.858398->0.859375]	622:14224
Bucket 881 [0.859375->0.860352]	639:17487
Bucket 882 [0.860352->0.861328]	1204:24799
Bucket 883 [0.861328->0.862305]	927:65237
Bucket 884 [0.862305->0.863281]	1214:23964
Bucket 885 [0.863281->0.864258]	1063:15299
Bucket 886 [0.864258->0.865234]	922:15925
Bucket 887 [0.865234->0.866211]	1204:24927
Bucket 888 [0.866211->0.867188]	919:26805
Bucket 889 [0.867188->0.868164]	1272:58727
Bucket 890 [0.868164->0.869141]	742:70129
Bucket 891 [0.869141->0.870117]	1274:18177
Bucket 892 [0.870117->0.871094]	920:56877
Bucket 893 [0.871094->0.87207]	1204:24897
Bucket 894 [0.87207->0.873047]	919:26807
Bucket 895 [0.873047->0.874023]	935:2535
Bucket 896 [0.874023->0.875]	1204:24854
Bucket 897 [0.875->0.875977]	920:56879
Bucket 898 [0.875977->0.876953]	927:65200
Bucket 899 [0.876953->0.87793]	1204:24763
Bucket 900 [0.87793->0.878906]	929:24253
Bucket 901 [0.878906->0.879883]	596:45171
Bucket 902 [0.879883->0.880859]	922:15923
Bucket 903 [0.880859->0.881836]	420:46000
Bucket 904 [0.881836->0.882812]	946:30274
Bucket 905 [0.882812->0.883789]	932:13430
Bucket 906 [0.883789->0.884766]	1198:45671
Bucket 907 [0.884766->0.885742]	1204:24823
Bucket 908 [0.885742->0.886719]	744:28944
Bucket 909 [0.886719->0.887695]	417:57680
Bucket 910 [0.887695->0.888672]	919:26803
Bucket 911 [0.888672->0.889648]	946:30301
Bucket 912 [0.889648->0.890625]	927:65196
Bucket 913 [0.890625->0.891602]	600:63873
Bucket 914 [0.891602->0.892578]	936:32613
Bucket 915 [0.892578->0.893555]	922:15920
Bucket 916 [0.893555->0.894531]	927:65201
Bucket 917 [0.894531->0.895508]	946:30295
Bucket 918 [0.895508->0.896484]	946:30291
Bucket 919 [0.896484->0.897461]	919:26800
Bucket 920 [0.897461->0.898438]	946:30278
Bucket 921 [0.898438->0.899414]	946:30275
Bucket 922 [0.899414->0.900391]	946:30281
Bucket 923 [0.900391->0.901367]	920:56872
Bucket 924 [0.901367->0.902344]	927:65202
Bucket 925 [0.902344->0.90332]	1098:59672
Bucket 926 [0.90332->0.904297]	935:2534
Bucket 927 [0.904297->0.905273]	1060:25975
Bucket 928 [0.905273->0.90625]	1217:13291
Bucket 929 [0.90625->0.907227]	1217:13290
Bucket 930 [0.907227->0.908203]	932:13393
Bucket 931 [0.908203->0.90918]	929:24258
Bucket 932 [0.90918->0.910156]	1195:56192
Bucket 933 [0.910156->0.911133]	922:15928
Bucket 934 [0.911133->0.912109]	1190:6315
Bucket 935 [0.912109->0.913086]	1201:35235
Bucket 936 [0.913086->0.914062]	1201:35239
Bucket 937 [0.914062->0.915039]	1190:6319
Bucket 938 [0.915039->0.916016]	1201:35238
Bucket 939 [0.916016->0.916992]	1190:6318
Bucket 940 [0.916992->0.917969]	919:26808
Bucket 941 [0.917969->0.918945]	1201:35187
Bucket 942 [0.918945->0.919922]	1192:66502
Bucket 943 [0.919922->0.920898]	920:56880
Bucket 944 [0.920898->0.921875]	1194:25903
Bucket 945 [0.921875->0.922852]	1220:3033
Bucket 946 [0.922852->0.923828]	939:21760
Bucket 947 [0.923828->0.924805]	332:52261
Bucket 948 [0.924805->0.925781]	332:52260
Bucket 949 [0.925781->0.926758]	1274:18254
Bucket 950 [0.926758->0.927734]	1205:54962
Bucket 951 [0.927734->0.928711]	1205:54966
Bucket 952 [0.928711->0.929688]	1201:35189
Bucket 953 [0.929688->0.930664]	1198:45617
Bucket 954 [0.930664->0.931641]	1204:24755
Bucket 955 [0.931641->0.932617]	1197:15462
Bucket 956 [0.932617->0.933594]	1201:35183
Bucket 957 [0.933594->0.93457]	919:26801
Bucket 958 [0.93457->0.935547]	1195:56110
Bucket 959 [0.935547->0.936523]	1195:56114
Bucket 960 [0.936523->0.9375]	919:26796
Bucket 961 [0.9375->0.938477]	1191:36433
Bucket 962 [0.938477->0.939453]	1192:66637
Bucket 963 [0.939453->0.94043]	920:56868
Bucket 964 [0.94043->0.941406]	1227:12261
Bucket 965 [0.941406->0.942383]	1192:66498
Bucket 966 [0.942383->0.943359]	922:15929
Bucket 967 [0.943359->0.944336]	1192:66557
Bucket 968 [0.944336->0.945312]	930:54378
Bucket 969 [0.945312->0.946289]	1195:56136
Bucket 970 [0.946289->0.947266]	930:54383
Bucket 971 [0.947266->0.948242]	1197:15637
Bucket 972 [0.948242->0.949219]	1195:56058
Bucket 973 [0.949219->0.950195]	902:21194
Bucket 974 [0.950195->0.951172]	916:37687
Bucket 975 [0.951172->0.952148]	902:21199
Bucket 976 [0.952148->0.953125]	957:57863
Bucket 977 [0.953125->0.954102]	902:21162
Bucket 978 [0.954102->0.955078]	957:57868
Bucket 979 [0.955078->0.956055]	902:21133
Bucket 980 [0.956055->0.957031]	1013:25117
Bucket 981 [0.957031->0.958008]	930:54346
Bucket 982 [0.958008->0.958984]	808:28191
Bucket 983 [0.958984->0.959961]	579:42378
Bucket 984 [0.959961->0.960938]	959:16995
Bucket 985 [0.960938->0.961914]	959:17024
Bucket 986 [0.961914->0.962891]	959:16963
Bucket 987 [0.962891->0.963867]	920:56881
Bucket 988 [0.963867->0.964844]	1013:25114
Bucket 989 [0.964844->0.96582]	182:39596
Bucket 990 [0.96582->0.966797]	916:37738
Bucket 991 [0.966797->0.967773]	1019:3673
Bucket 992 [0.967773->0.96875]	845:27036
Bucket 993 [0.96875->0.969727]	916:37743
Bucket 994 [0.969727->0.970703]	1014:55215
Bucket 995 [0.970703->0.97168]	1013:25115
Bucket 996 [0.97168->0.972656]	579:42311
Bucket 997 [0.972656->0.973633]	623:44202
Bucket 998 [0.973633->0.974609]	182:39595
Bucket 999 [0.974609->0.975586]	579:42303
Bucket 1000 [0.975586->0.976562]	545:36911
Bucket 1001 [0.976562->0.977539]	952:8492
Bucket 1002 [0.977539->0.978516]	647:54816
Bucket 1003 [0.978516->0.979492]	546:66857
Bucket 1004 [0.979492->0.980469]	676:13170
Bucket 1005 [0.980469->0.981445]	548:25429
Bucket 1006 [0.981445->0.982422]	192:33309
Bucket 1007 [0.982422->0.983398]	174:4000
Bucket 1008 [0.983398->0.984375]	808:28096
Bucket 1009 [0.984375->0.985352]	552:43912
Bucket 1010 [0.985352->0.986328]	623:44135
Bucket 1011 [0.986328->0.987305]	625:2798
Bucket 1012 [0.987305->0.988281]	420:45997
Bucket 1013 [0.988281->0.989258]	417:57673
Bucket 1014 [0.989258->0.990234]	210:62775
Bucket 1015 [0.990234->0.991211]	622:14135
Bucket 1016 [0.991211->0.992188]	351:11359
Bucket 1017 [0.992188->0.993164]	556:62415
Bucket 1018 [0.993164->0.994141]	623:44161
Bucket 1019 [0.994141->0.995117]	508:43632
Bucket 1020 [0.995117->0.996094]	130:12074
Bucket 1021 [0.996094->0.99707]	559:50957
Bucket 1022 [0.99707->0.998047]	498:48316
Bucket 1023 [0.998047->0.999023]	127:24212
Bucket 1024 [0.999023->1]	508:43633
Bucket 1025 [1.]	893:53870
