#Calling Dashing2 version v2.1.5.1-7-gaf30 with command '/scratch4/blangme2/dnb/dashing2-experiments/allpairs/thresholded/dashing2 dashing2 sketch --cache -k 11 -o uniprot_sprot.fasta.gz.LSH-assisted.sketches.bin --cmpout uniprot_sprot.fasta.gz.LSH-assisted.topk.matrix -p48 -S1024 --protein14 --nLSH 3 --topk 512 --sig-ram-limit 21474836480 --parse-by-seq uniprot_sprot.fasta.gz'
Parsing amino acid sequences with 14-letter compressed alphabet.
Index building took 143.169s. KNN Generation took 32.8672s
List refinement took 13.2497s.
Emitting list took 120.043s.
#Calling Dashing2 version v2.1.5.1-7-gaf30 with command '/scratch4/blangme2/dnb/dashing2-experiments/allpairs/thresholded/dashing2 dashing2 sketch --cache -k 11 -o uniprot_sprot.fasta.gz.exact.sketches.bin --cmpout uniprot_sprot.fasta.gz.exact.topk.matrix -p48 -S1024 --protein14 --nLSH 3 --topk 512 --sig-ram-limit 21474836480 --parse-by-seq uniprot_sprot.fasta.gz'
Parsing amino acid sequences with 14-letter compressed alphabet.
Finished processing 117504/565254 lines; estimated 11086.5s left
Finished processing 117760/565254 lines; estimated 11076.9s left
Finished processing 118016/565254 lines; estimated 11071s left
Finished processing 118272/565254 lines; estimated 11062s left
Finished processing 118528/565254 lines; estimated 11052.5s left
Finished processing 118784/565254 lines; estimated 11046.6s left
Finished processing 119040/565254 lines; estimated 11037.6s left
Finished processing 119296/565254 lines; estimated 11031.2s left
Finished processing 119552/565254 lines; estimated 11022.9s left
Finished processing 119808/565254 lines; estimated 11013.5s left
Finished processing 120064/565254 lines; estimated 11008s left
Finished processing 120320/565254 lines; estimated 10998.8s left
Finished processing 120576/565254 lines; estimated 10992.6s left
Finished processing 120832/565254 lines; estimated 10984.3s left
Finished processing 121088/565254 lines; estimated 10975.5s left
Finished processing 121344/565254 lines; estimated 10969.9s left
Finished processing 121600/565254 lines; estimated 10961.3s left
Finished processing 121856/565254 lines; estimated 10955.3s left
Finished processing 122112/565254 lines; estimated 10945.9s left
Finished processing 122368/565254 lines; estimated 10937.5s left
Finished processing 122624/565254 lines; estimated 10931.2s left
Finished processing 122880/565254 lines; estimated 10922.9s left
Finished processing 123136/565254 lines; estimated 10913.6s left
Finished processing 123392/565254 lines; estimated 10907.4s left
Finished processing 123648/565254 lines; estimated 10899s left
Finished processing 123904/565254 lines; estimated 10889.7s left
Finished processing 124160/565254 lines; estimated 10883.4s left
Finished processing 124416/565254 lines; estimated 10875.2s left
Finished processing 124672/565254 lines; estimated 10868.9s left
Finished processing 124928/565254 lines; estimated 10859.7s left
Finished processing 125184/565254 lines; estimated 10851.6s left
Finished processing 125440/565254 lines; estimated 10845.1s left
Finished processing 125696/565254 lines; estimated 10837.2s left
Finished processing 125952/565254 lines; estimated 10831.2s left
Finished processing 126208/565254 lines; estimated 10822.8s left
Finished processing 126464/565254 lines; estimated 10813.6s left
Finished processing 126720/565254 lines; estimated 10807.5s left
Finished processing 126976/565254 lines; estimated 10799.2s left
Finished processing 127232/565254 lines; estimated 10793.1s left
Finished processing 127488/565254 lines; estimated 10783.9s left
Finished processing 127744/565254 lines; estimated 10775.7s left
Finished processing 128000/565254 lines; estimated 10769.5s left
Finished processing 128256/565254 lines; estimated 10760.4s left
Finished processing 128512/565254 lines; estimated 10752.2s left
Finished processing 128768/565254 lines; estimated 10745.9s left
Finished processing 129024/565254 lines; estimated 10737.7s left
Finished processing 129280/565254 lines; estimated 10728.6s left
Finished processing 129536/565254 lines; estimated 10722.6s left
Finished processing 129792/565254 lines; estimated 10714.2s left
Finished processing 130048/565254 lines; estimated 10708.3s left
Finished processing 130304/565254 lines; estimated 10699.2s left
Finished processing 130560/565254 lines; estimated 10690.9s left
Finished processing 130816/565254 lines; estimated 10685.1s left
Finished processing 131072/565254 lines; estimated 10676.9s left
Finished processing 131328/565254 lines; estimated 10671s left
Finished processing 131584/565254 lines; estimated 10662.1s left
Finished processing 131840/565254 lines; estimated 10653.9s left
Finished processing 132096/565254 lines; estimated 10647.8s left
Finished processing 132352/565254 lines; estimated 10639.9s left
Finished processing 132608/565254 lines; estimated 10633.6s left
Finished processing 132864/565254 lines; estimated 10624.7s left
Finished processing 133120/565254 lines; estimated 10617s left
Finished processing 133376/565254 lines; estimated 10610.6s left
Finished processing 133632/565254 lines; estimated 10601.7s left
Finished processing 133888/565254 lines; estimated 10594s left
Finished processing 134144/565254 lines; estimated 10587.5s left
Finished processing 134400/565254 lines; estimated 10579.9s left
Finished processing 134656/565254 lines; estimated 10573.4s left
Finished processing 134912/565254 lines; estimated 10564.7s left
Finished processing 135168/565254 lines; estimated 10557.2s left
Finished processing 135424/565254 lines; estimated 10550.7s left
Finished processing 135680/565254 lines; estimated 10542s left
Finished processing 135936/565254 lines; estimated 10534.9s left
Finished processing 136192/565254 lines; estimated 10530s left
Finished processing 136448/565254 lines; estimated 10522.1s left
Finished processing 136704/565254 lines; estimated 10515.3s left
Finished processing 136960/565254 lines; estimated 10508s left
Finished processing 137216/565254 lines; estimated 10502.1s left
Finished processing 137472/565254 lines; estimated 10494.3s left
Finished processing 137728/565254 lines; estimated 10488.7s left
Finished processing 137984/565254 lines; estimated 10482.3s left
Finished processing 138240/565254 lines; estimated 10475.9s left
Finished processing 138496/565254 lines; estimated 10470.3s left
Finished processing 138752/565254 lines; estimated 10462.6s left
Finished processing 139008/565254 lines; estimated 10454.3s left
Finished processing 139264/565254 lines; estimated 10449.3s left
Finished processing 139520/565254 lines; estimated 10441s left
Finished processing 139776/565254 lines; estimated 10432.6s left
Finished processing 140032/565254 lines; estimated 10427.6s left
Finished processing 140288/565254 lines; estimated 10419.2s left
Finished processing 140544/565254 lines; estimated 10413.7s left
Finished processing 140800/565254 lines; estimated 10405.9s left
Finished processing 141056/565254 lines; estimated 10398.8s left
Finished processing 141312/565254 lines; estimated 10392.4s left
Finished processing 141568/565254 lines; estimated 10384s left
Finished processing 141824/565254 lines; estimated 10378.9s left
Finished processing 142080/565254 lines; estimated 10370.5s left
Finished processing 142336/565254 lines; estimated 10365.4s left
Finished processing 142592/565254 lines; estimated 10357s left
Finished processing 142848/565254 lines; estimated 10348.6s left
Finished processing 143104/565254 lines; estimated 10343.5s left
Finished processing 143360/565254 lines; estimated 10335.1s left
Finished processing 143616/565254 lines; estimated 10326.8s left
Finished processing 143872/565254 lines; estimated 10321.7s left
Finished processing 144128/565254 lines; estimated 10313.3s left
Finished processing 144384/565254 lines; estimated 10308.2s left
Finished processing 144640/565254 lines; estimated 10299.8s left
Finished processing 144896/565254 lines; estimated 10291.5s left
Finished processing 145152/565254 lines; estimated 10286.4s left
Finished processing 145408/565254 lines; estimated 10278s left
Finished processing 145664/565254 lines; estimated 10269.6s left
Finished processing 145920/565254 lines; estimated 10264.4s left
Finished processing 146176/565254 lines; estimated 10257.2s left
Finished processing 146432/565254 lines; estimated 10250.9s left
Finished processing 146688/565254 lines; estimated 10242.5s left
Finished processing 146944/565254 lines; estimated 10237.3s left
Finished processing 147200/565254 lines; estimated 10229s left
Finished processing 147456/565254 lines; estimated 10220.7s left
Finished processing 147712/565254 lines; estimated 10215.6s left
Finished processing 147968/565254 lines; estimated 10207.3s left
Finished processing 148224/565254 lines; estimated 10202.1s left
Finished processing 148480/565254 lines; estimated 10193.8s left
Finished processing 148736/565254 lines; estimated 10185.6s left
Finished processing 148992/565254 lines; estimated 10180.4s left
Finished processing 149248/565254 lines; estimated 10172.1s left
Finished processing 149504/565254 lines; estimated 10163.9s left
Finished processing 149760/565254 lines; estimated 10158.7s left
Finished processing 150016/565254 lines; estimated 10150.4s left
Finished processing 150272/565254 lines; estimated 10145.2s left
Finished processing 150528/565254 lines; estimated 10137s left
Finished processing 150784/565254 lines; estimated 10128.8s left
Finished processing 151040/565254 lines; estimated 10123.6s left
Finished processing 151296/565254 lines; estimated 10115.5s left
Finished processing 151552/565254 lines; estimated 10110.6s left
Finished processing 151808/565254 lines; estimated 10102.3s left
Finished processing 152064/565254 lines; estimated 10097.2s left
Finished processing 152320/565254 lines; estimated 10089s left
Finished processing 152576/565254 lines; estimated 10083.8s left
Finished processing 152832/565254 lines; estimated 10075.7s left
Finished processing 153088/565254 lines; estimated 10067.5s left
Finished processing 153344/565254 lines; estimated 10062.3s left
Finished processing 153600/565254 lines; estimated 10054.2s left
Finished processing 153856/565254 lines; estimated 10046s left
Finished processing 154112/565254 lines; estimated 10040.8s left
Finished processing 154368/565254 lines; estimated 10032.6s left
Finished processing 154624/565254 lines; estimated 10027.5s left
Finished processing 154880/565254 lines; estimated 10019.3s left
Finished processing 155136/565254 lines; estimated 10011.2s left
Finished processing 155392/565254 lines; estimated 10006s left
Finished processing 155648/565254 lines; estimated 9997.92s left
Finished processing 155904/565254 lines; estimated 9989.82s left
Finished processing 156160/565254 lines; estimated 9984.64s left
Finished processing 156416/565254 lines; estimated 9976.56s left
Finished processing 156672/565254 lines; estimated 9971.4s left
Finished processing 156928/565254 lines; estimated 9963.3s left
Finished processing 157184/565254 lines; estimated 9958.12s left
Finished processing 157440/565254 lines; estimated 9950.06s left
Finished processing 157696/565254 lines; estimated 9941.95s left
Finished processing 157952/565254 lines; estimated 9936.79s left
Finished processing 158208/565254 lines; estimated 9928.74s left
Finished processing 158464/565254 lines; estimated 9923.55s left
Finished processing 158720/565254 lines; estimated 9915.52s left
Finished processing 158976/565254 lines; estimated 9907.5s left
Finished processing 159232/565254 lines; estimated 9902.32s left
Finished processing 159488/565254 lines; estimated 9894.31s left
Finished processing 159744/565254 lines; estimated 9886.29s left
Finished processing 160000/565254 lines; estimated 9881.1s left
Finished processing 160256/565254 lines; estimated 9873.15s left
Finished processing 160512/565254 lines; estimated 9865.92s left
Finished processing 160768/565254 lines; estimated 9863.19s left
Finished processing 161024/565254 lines; estimated 9860.7s left
Finished processing 161280/565254 lines; estimated 9857.4s left
Finished processing 161536/565254 lines; estimated 9853.02s left
Finished processing 161792/565254 lines; estimated 9848.95s left
Finished processing 162048/565254 lines; estimated 9844.78s left
Finished processing 162304/565254 lines; estimated 9840.58s left
Finished processing 162560/565254 lines; estimated 9836.91s left
Finished processing 162816/565254 lines; estimated 9833.95s left
Finished processing 163072/565254 lines; estimated 9828.44s left
Finished processing 163328/565254 lines; estimated 9825.67s left
Finished processing 163584/565254 lines; estimated 9822.97s left
Finished processing 163840/565254 lines; estimated 9818.2s left
Finished processing 164096/565254 lines; estimated 9814.52s left
Finished processing 164352/565254 lines; estimated 9806.64s left
Finished processing 164608/565254 lines; estimated 9803.22s left
Finished processing 164864/565254 lines; estimated 9797.63s left
Finished processing 165120/565254 lines; estimated 9793.54s left
Finished processing 165376/565254 lines; estimated 9790.97s left
Finished processing 165632/565254 lines; estimated 9783.26s left
Finished processing 165888/565254 lines; estimated 9777.87s left
Finished processing 166144/565254 lines; estimated 9775.03s left
Finished processing 166400/565254 lines; estimated 9772.25s left
Finished processing 166656/565254 lines; estimated 9767.23s left
Finished processing 166912/565254 lines; estimated 9763.17s left
Finished processing 167168/565254 lines; estimated 9758.83s left
Finished processing 167424/565254 lines; estimated 9754.61s left
Finished processing 167680/565254 lines; estimated 9750.05s left
Finished processing 167936/565254 lines; estimated 9747.04s left
Finished processing 168192/565254 lines; estimated 9743.78s left
Finished processing 168448/565254 lines; estimated 9738.6s left
Finished processing 168704/565254 lines; estimated 9734.85s left
Finished processing 168960/565254 lines; estimated 9729.83s left
Finished processing 169216/565254 lines; estimated 9726.18s left
Finished processing 169472/565254 lines; estimated 9721.61s left
Finished processing 169728/565254 lines; estimated 9717.76s left
Finished processing 169984/565254 lines; estimated 9714.94s left
Finished processing 170240/565254 lines; estimated 9710.28s left
Finished processing 170496/565254 lines; estimated 9707.34s left
Finished processing 170752/565254 lines; estimated 9702.55s left
Finished processing 171008/565254 lines; estimated 9698.79s left
Finished processing 171264/565254 lines; estimated 9694.14s left
Finished processing 171520/565254 lines; estimated 9690.13s left
Finished processing 171776/565254 lines; estimated 9685.61s left
Finished processing 172032/565254 lines; estimated 9682.41s left
Finished processing 172288/565254 lines; estimated 9678.95s left
Finished processing 172544/565254 lines; estimated 9674.14s left
Finished processing 172800/565254 lines; estimated 9669.25s left
Finished processing 173056/565254 lines; estimated 9665.32s left
Finished processing 173312/565254 lines; estimated 9660.74s left
Finished processing 173568/565254 lines; estimated 9657.18s left
Finished processing 173824/565254 lines; estimated 9653.71s left
Finished processing 174080/565254 lines; estimated 9648.46s left
Finished processing 174336/565254 lines; estimated 9643.12s left
Finished processing 174592/565254 lines; estimated 9640.08s left
Finished processing 174848/565254 lines; estimated 9634.58s left
Finished processing 175104/565254 lines; estimated 9630.11s left
Finished processing 175360/565254 lines; estimated 9622.04s left
Finished processing 175616/565254 lines; estimated 9615.7s left
Finished processing 175872/565254 lines; estimated 9608.44s left
Finished processing 176128/565254 lines; estimated 9600.43s left
Finished processing 176384/565254 lines; estimated 9594.38s left
Finished processing 176640/565254 lines; estimated 9586.84s left
Finished processing 176896/565254 lines; estimated 9578.81s left
Finished processing 177152/565254 lines; estimated 9573.2s left
Finished processing 177408/565254 lines; estimated 9565.17s left
Finished processing 177664/565254 lines; estimated 9557.15s left
Finished processing 177920/565254 lines; estimated 9551.72s left
Finished processing 178176/565254 lines; estimated 9545.94s left
Finished processing 178432/565254 lines; estimated 9538.28s left
Finished processing 178688/565254 lines; estimated 9530.31s left
Finished processing 178944/565254 lines; estimated 9524.74s left
Finished processing 179200/565254 lines; estimated 9518.68s left
Finished processing 179456/565254 lines; estimated 9511.32s left
Finished processing 179712/565254 lines; estimated 9505.69s left
Finished processing 179968/565254 lines; estimated 9497.74s left
Finished processing 180224/565254 lines; estimated 9489.8s left
Finished processing 180480/565254 lines; estimated 9484.23s left
Finished processing 180736/565254 lines; estimated 9476.3s left
Finished processing 180992/565254 lines; estimated 9468.37s left
Finished processing 181248/565254 lines; estimated 9462.8s left
Finished processing 181504/565254 lines; estimated 9454.88s left
Finished processing 181760/565254 lines; estimated 9449.28s left
Finished processing 182016/565254 lines; estimated 9441.35s left
Finished processing 182272/565254 lines; estimated 9433.44s left
Finished processing 182528/565254 lines; estimated 9427.87s left
Finished processing 182784/565254 lines; estimated 9419.97s left
Finished processing 183040/565254 lines; estimated 9412.08s left
Finished processing 183296/565254 lines; estimated 9406.5s left
Finished processing 183552/565254 lines; estimated 9398.6s left
Finished processing 183808/565254 lines; estimated 9393.02s left
Finished processing 184064/565254 lines; estimated 9385.15s left
Finished processing 184320/565254 lines; estimated 9377.75s left
Finished processing 184576/565254 lines; estimated 9371.62s left
Finished processing 184832/565254 lines; estimated 9364.04s left
Finished processing 185088/565254 lines; estimated 9356.48s left
Finished processing 185344/565254 lines; estimated 9350.12s left
Finished processing 185600/565254 lines; estimated 9343.2s left
Finished processing 185856/565254 lines; estimated 9336.69s left
Finished processing 186112/565254 lines; estimated 9330.31s left
Finished processing 186368/565254 lines; estimated 9323.17s left
Finished processing 186624/565254 lines; estimated 9315.3s left
Finished processing 186880/565254 lines; estimated 9309.7s left
Finished processing 187136/565254 lines; estimated 9301.87s left
Finished processing 187392/565254 lines; estimated 9294.07s left
Finished processing 187648/565254 lines; estimated 9288.49s left
Finished processing 187904/565254 lines; estimated 9280.69s left
Finished processing 188160/565254 lines; estimated 9274.19s left
Finished processing 188416/565254 lines; estimated 9267.31s left
Finished processing 188672/565254 lines; estimated 9259.52s left
Finished processing 188928/565254 lines; estimated 9253.94s left
Finished processing 189184/565254 lines; estimated 9246.15s left
Finished processing 189440/565254 lines; estimated 9239.69s left
Finished processing 189696/565254 lines; estimated 9232.91s left
Finished processing 189952/565254 lines; estimated 9227.29s left
Finished processing 190208/565254 lines; estimated 9219.53s left
Finished processing 190464/565254 lines; estimated 9213.95s left
Finished processing 190720/565254 lines; estimated 9206.19s left
Finished processing 190976/565254 lines; estimated 9198.44s left
Finished processing 191232/565254 lines; estimated 9192.9s left
Finished processing 191488/565254 lines; estimated 9185.19s left
Finished processing 191744/565254 lines; estimated 9177.48s left
Finished processing 192000/565254 lines; estimated 9171.91s left
Finished processing 192256/565254 lines; estimated 9164.17s left
Finished processing 192512/565254 lines; estimated 9158.57s left
Finished processing 192768/565254 lines; estimated 9150.85s left
Finished processing 193024/565254 lines; estimated 9143.13s left
Finished processing 193280/565254 lines; estimated 9137.5s left
Finished processing 193536/565254 lines; estimated 9129.76s left
Finished processing 193792/565254 lines; estimated 9124.17s left
Finished processing 194048/565254 lines; estimated 9116.46s left
Finished processing 194304/565254 lines; estimated 9108.76s left
Finished processing 194560/565254 lines; estimated 9103.22s left
Finished processing 194816/565254 lines; estimated 9096.69s left
Finished processing 195072/565254 lines; estimated 9089.88s left
Finished processing 195328/565254 lines; estimated 9082.19s left
Finished processing 195584/565254 lines; estimated 9076.6s left
Finished processing 195840/565254 lines; estimated 9068.93s left
Finished processing 196096/565254 lines; estimated 9063.34s left
Finished processing 196352/565254 lines; estimated 9055.67s left
Finished processing 196608/565254 lines; estimated 9048s left
Finished processing 196864/565254 lines; estimated 9042.4s left
Finished processing 197120/565254 lines; estimated 9034.74s left
Finished processing 197376/565254 lines; estimated 9027.07s left
Finished processing 197632/565254 lines; estimated 9021.46s left
Finished processing 197888/565254 lines; estimated 9013.8s left
Finished processing 198144/565254 lines; estimated 9008.2s left
Finished processing 198400/565254 lines; estimated 9000.56s left
Finished processing 198656/565254 lines; estimated 8992.93s left
Finished processing 198912/565254 lines; estimated 8987.34s left
Finished processing 199168/565254 lines; estimated 8979.71s left
Finished processing 199424/565254 lines; estimated 8972.09s left
Finished processing 199680/565254 lines; estimated 8966.55s left
Finished processing 199936/565254 lines; estimated 8960.63s left
Finished processing 200192/565254 lines; estimated 8953.29s left
Finished processing 200448/565254 lines; estimated 8946.55s left
Finished processing 200704/565254 lines; estimated 8940.49s left
Finished processing 200960/565254 lines; estimated 8936.44s left
Finished processing 201216/565254 lines; estimated 8931.43s left
Finished processing 201472/565254 lines; estimated 8926.81s left
Finished processing 201728/565254 lines; estimated 8922.04s left
Finished processing 201984/565254 lines; estimated 8917.54s left
Finished processing 202240/565254 lines; estimated 8912.69s left
Finished processing 202496/565254 lines; estimated 8908.18s left
Finished processing 202752/565254 lines; estimated 8904.52s left
Finished processing 203008/565254 lines; estimated 8899.78s left
Finished processing 203264/565254 lines; estimated 8895.22s left
Finished processing 203520/565254 lines; estimated 8891.4s left
Finished processing 203776/565254 lines; estimated 8885.98s left
Finished processing 204032/565254 lines; estimated 8881.6s left
Finished processing 204288/565254 lines; estimated 8876.53s left
Finished processing 204544/565254 lines; estimated 8872.9s left
Finished processing 204800/565254 lines; estimated 8867.55s left
Finished processing 205056/565254 lines; estimated 8863.42s left
Finished processing 205312/565254 lines; estimated 8858.61s left
Finished processing 205568/565254 lines; estimated 8853.92s left
Finished processing 205824/565254 lines; estimated 8848.62s left
Finished processing 206080/565254 lines; estimated 8844.72s left
Finished processing 206336/565254 lines; estimated 8839.95s left
Finished processing 206592/565254 lines; estimated 8835.15s left
Finished processing 206848/565254 lines; estimated 8831.27s left
Finished processing 207104/565254 lines; estimated 8826.33s left
Finished processing 207360/565254 lines; estimated 8821.02s left
Finished processing 207616/565254 lines; estimated 8816.23s left
Finished processing 207872/565254 lines; estimated 8812.49s left
Finished processing 208128/565254 lines; estimated 8807.29s left
Finished processing 208384/565254 lines; estimated 8801.69s left
Finished processing 208640/565254 lines; estimated 8797.22s left
Finished processing 208896/565254 lines; estimated 8792.13s left
Finished processing 209152/565254 lines; estimated 8787.09s left
Finished processing 209408/565254 lines; estimated 8779.57s left
Finished processing 209664/565254 lines; estimated 8773.88s left
Finished processing 209920/565254 lines; estimated 8766.3s left
Finished processing 210176/565254 lines; estimated 8760.6s left
Finished processing 210432/565254 lines; estimated 8753.03s left
Finished processing 210688/565254 lines; estimated 8745.46s left
Finished processing 210944/565254 lines; estimated 8739.75s left
Finished processing 211200/565254 lines; estimated 8732.21s left
Finished processing 211456/565254 lines; estimated 8724.65s left
Finished processing 211712/565254 lines; estimated 8718.95s left
Finished processing 211968/565254 lines; estimated 8711.4s left
Finished processing 212224/565254 lines; estimated 8704.35s left
Finished processing 212480/565254 lines; estimated 8698.15s left
Finished processing 212736/565254 lines; estimated 8690.6s left
Finished processing 212992/565254 lines; estimated 8684.89s left
Finished processing 213248/565254 lines; estimated 8677.34s left
Finished processing 213504/565254 lines; estimated 8671.62s left
Finished processing 213760/565254 lines; estimated 8664.03s left
Finished processing 214016/565254 lines; estimated 8658.29s left
Finished processing 214272/565254 lines; estimated 8650.73s left
Finished processing 214528/565254 lines; estimated 8644.97s left
Finished processing 214784/565254 lines; estimated 8637.41s left
Finished processing 215040/565254 lines; estimated 8629.84s left
Finished processing 215296/565254 lines; estimated 8624.1s left
Finished processing 215552/565254 lines; estimated 8616.55s left
Finished processing 215808/565254 lines; estimated 8609s left
Finished processing 216064/565254 lines; estimated 8603.27s left
Finished processing 216320/565254 lines; estimated 8595.74s left
Finished processing 216576/565254 lines; estimated 8590s left
Finished processing 216832/565254 lines; estimated 8582.47s left
Finished processing 217088/565254 lines; estimated 8574.95s left
Finished processing 217344/565254 lines; estimated 8569.21s left
Finished processing 217600/565254 lines; estimated 8561.7s left
Finished processing 217856/565254 lines; estimated 8555.97s left
Finished processing 218112/565254 lines; estimated 8548.47s left
Finished processing 218368/565254 lines; estimated 8541.91s left
Finished processing 218624/565254 lines; estimated 8537.48s left
Finished processing 218880/565254 lines; estimated 8532.87s left
Finished processing 219136/565254 lines; estimated 8528.17s left
Finished processing 219392/565254 lines; estimated 8522.92s left
Finished processing 219648/565254 lines; estimated 8518.49s left
Finished processing 219904/565254 lines; estimated 8513.06s left
Finished processing 220160/565254 lines; estimated 8508.77s left
Finished processing 220416/565254 lines; estimated 8504.4s left
Finished processing 220672/565254 lines; estimated 8499.31s left
Finished processing 220928/565254 lines; estimated 8493.89s left
Finished processing 221184/565254 lines; estimated 8489.55s left
Finished processing 221440/565254 lines; estimated 8484.64s left
Finished processing 221696/565254 lines; estimated 8480.06s left
Finished processing 221952/565254 lines; estimated 8475.82s left
Finished processing 222208/565254 lines; estimated 8470.51s left
Finished processing 222464/565254 lines; estimated 8465.05s left
Finished processing 222720/565254 lines; estimated 8460.74s left
Finished processing 222976/565254 lines; estimated 8456.24s left
Finished processing 223232/565254 lines; estimated 8450.67s left
Finished processing 223488/565254 lines; estimated 8446.39s left
Finished processing 223744/565254 lines; estimated 8440.07s left
Finished processing 224000/565254 lines; estimated 8434.31s left
Finished processing 224256/565254 lines; estimated 8426.84s left
Finished processing 224512/565254 lines; estimated 8419.38s left
Finished processing 224768/565254 lines; estimated 8413.62s left
Finished processing 225024/565254 lines; estimated 8406.16s left
Finished processing 225280/565254 lines; estimated 8399.28s left
Finished processing 225536/565254 lines; estimated 8392.89s left
Finished processing 225792/565254 lines; estimated 8385.41s left
Finished processing 226048/565254 lines; estimated 8379.61s left
Finished processing 226304/565254 lines; estimated 8372.15s left
Finished processing 226560/565254 lines; estimated 8364.67s left
Finished processing 226816/565254 lines; estimated 8358.84s left
Finished processing 227072/565254 lines; estimated 8351.37s left
Finished processing 227328/565254 lines; estimated 8345.56s left
Finished processing 227584/565254 lines; estimated 8338.11s left
Finished processing 227840/565254 lines; estimated 8332.28s left
Finished processing 228096/565254 lines; estimated 8324.75s left
Finished processing 228352/565254 lines; estimated 8318.51s left
Finished processing 228608/565254 lines; estimated 8311.33s left
Finished processing 228864/565254 lines; estimated 8303.85s left
Finished processing 229120/565254 lines; estimated 8298.04s left
Finished processing 229376/565254 lines; estimated 8290.61s left
Finished processing 229632/565254 lines; estimated 8284.8s left
Finished processing 229888/565254 lines; estimated 8277.36s left
Finished processing 230144/565254 lines; estimated 8269.92s left
Finished processing 230400/565254 lines; estimated 8264.09s left
Finished processing 230656/565254 lines; estimated 8256.64s left
Finished processing 230912/565254 lines; estimated 8249.21s left
Finished processing 231168/565254 lines; estimated 8243.38s left
Finished processing 231424/565254 lines; estimated 8235.94s left
Finished processing 231680/565254 lines; estimated 8230.11s left
Finished processing 231936/565254 lines; estimated 8222.68s left
Finished processing 232192/565254 lines; estimated 8215.26s left
Finished processing 232448/565254 lines; estimated 8209.43s left
Finished processing 232704/565254 lines; estimated 8202.48s left
Finished processing 232960/565254 lines; estimated 8196.18s left
Finished processing 233216/565254 lines; estimated 8188.7s left
Finished processing 233472/565254 lines; estimated 8182.61s left
Finished processing 233728/565254 lines; estimated 8175.35s left
Finished processing 233984/565254 lines; estimated 8169.23s left
Finished processing 234240/565254 lines; estimated 8161.76s left
Finished processing 234496/565254 lines; estimated 8154.61s left
Finished processing 234752/565254 lines; estimated 8148.42s left
Finished processing 235008/565254 lines; estimated 8141s left
Finished processing 235264/565254 lines; estimated 8134s left
Finished processing 235520/565254 lines; estimated 8127.69s left
Finished processing 235776/565254 lines; estimated 8120.77s left
Finished processing 236032/565254 lines; estimated 8113.4s left
Finished processing 236288/565254 lines; estimated 8107.01s left
Finished processing 236544/565254 lines; estimated 8100.28s left
Finished processing 236800/565254 lines; estimated 8093.78s left
Finished processing 237056/565254 lines; estimated 8086.39s left
Finished processing 237312/565254 lines; estimated 8079.82s left
Finished processing 237568/565254 lines; estimated 8073.13s left
Finished processing 237824/565254 lines; estimated 8067.57s left
Finished processing 238080/565254 lines; estimated 8060.84s left
Finished processing 238336/565254 lines; estimated 8055.04s left
Finished processing 238592/565254 lines; estimated 8047.72s left
Finished processing 238848/565254 lines; estimated 8040.73s left
Finished processing 239104/565254 lines; estimated 8034.59s left
Finished processing 239360/565254 lines; estimated 8027.27s left
Finished processing 239616/565254 lines; estimated 8021.45s left
Finished processing 239872/565254 lines; estimated 8014.13s left
Finished processing 240128/565254 lines; estimated 8006.81s left
Finished processing 240384/565254 lines; estimated 8000.99s left
Finished processing 240640/565254 lines; estimated 7993.67s left
Finished processing 240896/565254 lines; estimated 7987.84s left
Finished processing 241152/565254 lines; estimated 7980.53s left
Finished processing 241408/565254 lines; estimated 7973.21s left
Finished processing 241664/565254 lines; estimated 7967.38s left
Finished processing 241920/565254 lines; estimated 7960.07s left
Finished processing 242176/565254 lines; estimated 7952.75s left
Finished processing 242432/565254 lines; estimated 7946.93s left
Finished processing 242688/565254 lines; estimated 7939.65s left
Finished processing 242944/565254 lines; estimated 7933.84s left
Finished processing 243200/565254 lines; estimated 7927.78s left
Finished processing 243456/565254 lines; estimated 7920.77s left
Finished processing 243712/565254 lines; estimated 7913.49s left
Finished processing 243968/565254 lines; estimated 7907.68s left
Finished processing 244224/565254 lines; estimated 7900.4s left
Finished processing 244480/565254 lines; estimated 7893.12s left
Finished processing 244736/565254 lines; estimated 7887.31s left
Finished processing 244992/565254 lines; estimated 7880.04s left
Finished processing 245248/565254 lines; estimated 7874.23s left
Finished processing 245504/565254 lines; estimated 7866.97s left
Finished processing 245760/565254 lines; estimated 7859.71s left
Finished processing 246016/565254 lines; estimated 7853.93s left
Finished processing 246272/565254 lines; estimated 7846.69s left
Finished processing 246528/565254 lines; estimated 7839.49s left
Finished processing 246784/565254 lines; estimated 7833.63s left
Finished processing 247040/565254 lines; estimated 7826.37s left
Finished processing 247296/565254 lines; estimated 7820.54s left
Finished processing 247552/565254 lines; estimated 7813.29s left
Finished processing 247808/565254 lines; estimated 7806.04s left
Finished processing 248064/565254 lines; estimated 7800.38s left
Finished processing 248320/565254 lines; estimated 7794.54s left
Finished processing 248576/565254 lines; estimated 7787.28s left
Finished processing 248832/565254 lines; estimated 7780.03s left
Finished processing 249088/565254 lines; estimated 7774.19s left
Finished processing 249344/565254 lines; estimated 7766.95s left
Finished processing 249600/565254 lines; estimated 7761.13s left
Finished processing 249856/565254 lines; estimated 7753.91s left
Finished processing 250112/565254 lines; estimated 7746.72s left
