##Options: Namespace(executable='dashing2', fnames='all_new_fns.txt', k=[31], nrepeat=1, nthreads=[8], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[512, 1024, 2048])
##Results for all_new_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
D2FSS-bin-2	31	1024	2	8	7569.308025186881	1472.6511716563255
D2FSS-bin-1	31	1024	1	8	7772.816729582846	1076.181555537507
D2FSS-bin-0.5	31	1024	0.5	8	7746.039871420711	937.9728193785995
D2FSS-txt-8	31	1024	8	8	7580.141680927947	2970.79650548473
D2FSS-txt-4	31	1024	4	8	7032.878214787692	2209.1223214566708
D2FSS-txt-2	31	1024	2	8	6927.681629830971	1286.1762391664088
D2FSS-txt-1	31	1024	1	8	6932.438534429297	1409.5146732162684
D2FSS-txt-0.5	31	1024	0.5	8	7043.94571540691	836.6278657633811
Mash	31	1024	8	8	8495.590317642316	17621.3999655284
Bindash-8	31	1024	8	8	16333.580511560664	373.40770426765084
Bindash-4	31	1024	4	8	15848.365849155933	377.95651096850634
Bindash-2	31	1024	2	8	15997.507700242102	374.8581972066313
Bindash-1	31	1024	1	8	16445.345554139465	378.18597527965903
Bindash-0.5	31	1024	0.5	8	15808.466457018629	370.15360523201525
PMH-bin-8-500000	31	1024	8	8	7775.843618148938	2945.3175379056484
PMH-bin-4-500000	31	1024	4	8	7697.921337824315	2080.921167353168
PMH-bin-2-500000	31	1024	2	8	7733.20948907733	1421.7500486336648
PMH-bin-1-500000	31	1024	1	8	7719.759092904627	932.8180657494813
PMH-bin-0.5-500000	31	1024	0.5	8	7778.49606375955	765.7081724386662
PMH-txt-8-500000	31	1024	8	8	7683.0671871919185	2883.727974858135
PMH-txt-4-500000	31	1024	4	8	7720.941413447261	1932.1424744222313
PMH-txt-2-500000	31	1024	2	8	7705.171555776149	1390.6870628092438
PMH-txt-1-500000	31	1024	1	8	7712.337283065543	969.4788070749491
PMH-txt-0.5-500000	31	1024	0.5	8	7736.4222849570215	1296.2165070101619
Dashing1-bin	31	2048	1	8	3147.6932549625635	2247.4407705925405
Dashing1-txt	31	2048	1	8	3025.653392089531	3652.4769187532365
D2OP-bin-8	31	2048	8	8	5217.440642088652	11658.582572741434
D2OP-bin-4	31	2048	4	8	5102.484484614804	3576.130001215264
D2OP-bin-2	31	2048	2	8	5175.283852213994	2207.135857364163
D2OP-bin-1	31	2048	1	8	5181.398854725063	1523.5709450822324
