##Options: Namespace(executable='dashing2', fnames='fns.txt', k=[21, 31], nrepeat=3, nthreads=[112], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[1024, 2048, 4096])
##Results for fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-txt-4-500000	31	2048	4	112	2472.8961501186714	6559.16812320333
Bindash-8	31	2048	8	112	4678.7870406303555	343.0811599176377
D2FSS-bin-8	31	2048	8	112	1713.600059306249	13512.454293913208
D2FSS-txt-8	31	2048	8	112	1732.0472361594439	13825.469070551917
D2OP-bin-8	31	2048	8	112	1430.467337581329	13821.062541007996
D2OP-txt-8	31	2048	8	112	1417.0317002218217	13996.829016148113
Mash	31	2048	8	112	2874.7929114215076	6431.453417167999
PMH-bin-8-2500000	31	2048	8	112	3375.9695805665106	13607.027116338722
PMH-bin-8-500000	31	2048	8	112	2497.324673918076	13716.081414452754
PMH-txt-8-2500000	31	2048	8	112	3632.6501713674515	13556.43040883448
PMH-txt-8-500000	31	2048	8	112	2470.1273886384442	13124.209607204422
D2FSS-bin-0.5	31	4096	0.5	112	2119.665361646563	1439.328678845428
D2FSS-txt-0.5	31	4096	0.5	112	2178.7423364436254	1481.459337130189
D2OP-bin-0.5	31	4096	0.5	112	1464.7216526996344	1327.5329344626516
D2FSS-bin-1	31	4096	1	112	2106.052217961289	3413.230253852904
D2FSS-txt-1	31	4096	1	112	1989.1355638382956	3229.858979661949
D2OP-bin-1	31	4096	1	112	1460.849737455137	3279.8030972573906
D2FSS-bin-2	31	4096	2	112	1908.1916302144527	6889.438525906764
D2FSS-txt-2	31	4096	2	112	2249.2959229918197	6950.79795842059
D2OP-bin-2	31	4096	2	112	1465.339971437119	6764.090448123403
D2FSS-bin-4	31	4096	4	112	1814.4407259281725	13342.646153346635
D2FSS-txt-4	31	4096	4	112	2001.8319557029754	13981.527010331862
D2OP-bin-4	31	4096	4	112	1442.764231258072	13421.424677480944
D2FSS-bin-8	31	4096	8	112	2011.8549194326624	27283.554470589384
D2FSS-txt-8	31	4096	8	112	2198.3020314751193	26904.9763736045
D2OP-bin-8	31	4096	8	112	1470.040791339241	27538.103244720027
