##Options: Namespace(executable='dashing2', fnames='all_new_fns.txt', k=[31], nrepeat=1, nthreads=[112], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[512, 1024, 2048, 8192])
##Results for all_new_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-txt-1-2500000	31	1024	1	112	3717.6572050899267	580.3367353249341
PMH-txt-0.5-500000	31	1024	0.5	112	2764.411817001179	303.71052075736225
PMH-txt-0.5-2500000	31	1024	0.5	112	3700.27431595698	301.1421791277826
Dashing1-bin	31	2048	1	112	922.8572335187346	2214.873243585229
Dashing1-txt	31	2048	1	112	896.9392193574458	3191.5489833690226
D2OP-bin-8	31	2048	8	112	1597.976687144488	13878.157263718545
D2OP-bin-4	31	2048	4	112	1591.6963526438922	6751.959130914882
D2OP-bin-2	31	2048	2	112	1573.9345016665757	2348.3285536635667
D2OP-bin-1	31	2048	1	112	1617.5958930123597	1164.7036669943482
D2OP-bin-0.5	31	2048	0.5	112	1577.114232186228	643.3301339317113
D2OP-txt-8	31	2048	8	112	1573.6931469626725	13710.740525443107
D2OP-txt-4	31	2048	4	112	1499.322319785133	6910.625988947228
D2OP-txt-2	31	2048	2	112	1518.0842336341739	2965.6094123385847
D2OP-txt-1	31	2048	1	112	1523.5924786515534	1365.0574403237551
D2OP-txt-0.5	31	2048	0.5	112	1465.7375073507428	486.12060626223683
D2FSS-bin-8	31	2048	8	112	1778.4616583399475	13723.275832744315
D2FSS-bin-4	31	2048	4	112	1791.8253975305706	6321.011206267402
D2FSS-bin-2	31	2048	2	112	1807.463785490021	2480.271036395803
D2FSS-bin-1	31	2048	1	112	1879.3613511249423	760.6270763296634
D2FSS-bin-0.5	31	2048	0.5	112	2103.6566598322242	476.55227783694863
D2FSS-txt-8	31	2048	8	112	1756.7469191253185	13751.948604054749
D2FSS-txt-4	31	2048	4	112	2016.577503444627	6762.34875738807
D2FSS-txt-2	31	2048	2	112	1788.0677812118083	2423.1743759028614
D2FSS-txt-1	31	2048	1	112	2114.6051675397903	1390.38705005683
D2FSS-txt-0.5	31	2048	0.5	112	1890.8267258126289	480.89108279533684
Mash	31	2048	8	112	2909.6439804397523	6312.891293896362
Bindash-8	31	2048	8	112	4703.843358488753	347.2786546945572
Bindash-4	31	2048	4	112	4690.529233176261	355.4957863856107
Bindash-2	31	2048	2	112	4712.46600132063	361.84419526718557
Bindash-1	31	2048	1	112	4716.398735679686	355.4829279948026
Bindash-0.5	31	2048	0.5	112	4727.617171103135	333.94652785360813
PMH-bin-8-500000	31	2048	8	112	2594.2464106865227	14000.929616734385
PMH-bin-8-2500000	31	2048	8	112	3535.268352234736	13806.657751457766
PMH-bin-4-500000	31	2048	4	112	2586.2701198123395	6900.119172839448
PMH-bin-4-2500000	31	2048	4	112	3545.0943893473595	6845.015885116532
PMH-bin-2-500000	31	2048	2	112	2609.982184993103	2819.264653114602
PMH-bin-2-2500000	31	2048	2	112	3580.5774551723152	2778.076760036871
PMH-bin-1-500000	31	2048	1	112	2564.625308183953	696.5765541289002
PMH-bin-1-2500000	31	2048	1	112	3595.083964312449	968.2390877716243
PMH-bin-0.5-500000	31	2048	0.5	112	2598.558388063684	509.36448805592954
PMH-bin-0.5-2500000	31	2048	0.5	112	3548.236581608653	410.7132205758244
PMH-txt-8-500000	31	2048	8	112	2614.626775311306	13433.638338994235
PMH-txt-8-2500000	31	2048	8	112	3539.5133068766445	12813.155045736581
PMH-txt-4-500000	31	2048	4	112	2565.7754538170993	6503.163018824533
PMH-txt-4-2500000	31	2048	4	112	3524.9961454551667	6618.613297589123
